DISABLED -- REPRICING ADJUSTMENTS TO THE 2007-2011 PHYSICIAN REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT GEOGRAPHIC PRACTICE COST INDEX,,,,,,,,,,,,
CODE,STATE,COUNTY,Part B Reimbursement Adjustment 2007,Part B Reimbursement Adjustment 2008,Part B Reimbursement Adjustment 2009,Part B Reimbursement Adjustment 2010,Part B Reimbursement Adjustment 2011,,,,,
06480,COLORADO                 ,PITKIN,-69,129,163,32,251,,,,,
06490,COLORADO                 ,PROWERS,-120,"1,284","3,075","1,837","1,532",,,,,
06500,COLORADO                 ,PUEBLO,"-2,951","30,476","71,773","55,186","46,525",,,,,
06510,COLORADO                 ,RIO BLANCO,10,414,837,"1,006",602,,,,,
06520,COLORADO                 ,RIO GRANDE,-8,"1,312","2,383","2,264","1,895",,,,,
06530,COLORADO                 ,ROUTT,-53,"1,163","2,456","1,512","1,846",,,,,
06540,COLORADO                 ,SAGUACHE,-42,297,"1,413",803,826,,,,,
06550,COLORADO                 ,SAN JUAN,-10,67,472,226,111,,,,,
06560,COLORADO                 ,SAN MIGUEL,-42,85,371,141,286,,,,,
06570,COLORADO                 ,SEDGWICK,11,375,717,644,193,,,,,
06580,COLORADO                 ,SUMMIT,-146,725,"2,224","1,184","1,618",,,,,
06590,COLORADO                 ,TELLER,-386,"2,922","7,104","4,973","3,527",,,,,
06600,COLORADO                 ,WASHINGTON,50,270,625,853,471,,,,,
06610,COLORADO                 ,WELD,"-1,652","19,352","48,420","41,473","33,203",,,,,
06620,COLORADO                 ,YUMA,53,726,"1,466","2,062","1,088",,,,,
06630,COLORADO                 ,BROOMFIELD,-320,"1,767","5,030","4,361","3,908",,,,,
07000,CONNECTICUT              ,FAIRFIELD,"-344,656","-403,672","-487,153","-468,418","-422,117",,,,,
07010,CONNECTICUT              ,HARTFORD,"-415,413","-511,359","-616,227","-610,501","-548,396",,,,,
07020,CONNECTICUT              ,LITCHFIELD,"-105,060","-127,759","-158,572","-153,041","-137,936",,,,,
07030,CONNECTICUT              ,MIDDLESEX,"-71,465","-87,845","-106,236","-102,973","-97,166",,,,,
07040,CONNECTICUT              ,NEW HAVEN,"-438,614","-541,328","-679,008","-658,658","-614,376",,,,,
07050,CONNECTICUT              ,NEW LONDON,"-129,710","-168,029","-211,007","-209,330","-191,033",,,,,
07060,CONNECTICUT              ,TOLLAND,"-50,191","-57,840","-72,215","-71,095","-71,384",,,,,
07070,CONNECTICUT              ,WINDHAM,"-61,232","-73,289","-97,944","-92,398","-88,225",,,,,
08000,DELAWARE                 ,KENT,"17,930","9,018","-4,863","-5,320","4,049",,,,,
08010,DELAWARE                 ,NEW CASTLE,"33,270","14,225","-20,305","-22,673","1,400",,,,,
08020,DELAWARE                 ,SUSSEX,"47,055","42,026","26,540","22,457","20,100",,,,,
09000,DISTRICT OF COLUMBIA     ,DISTRICT OF COLUMBIA,"-109,227","-62,762","-24,650","-31,854","-83,186",,,,,
10000,FLORIDA                  ,ALACHUA,"153,493","101,477","38,222","-52,377","-58,924",,,,,
10010,FLORIDA                  ,BAKER,"26,918","17,475","8,768","-10,867","-10,550",,,,,
10020,FLORIDA                  ,BAY,"203,970","138,660","63,361","-75,788","-83,877",,,,,
10030,FLORIDA                  ,BRADFORD,"27,402","19,045","8,307","-9,202","-10,130",,,,,
10040,FLORIDA                  ,BREVARD,"477,214","311,394","141,743","-147,639","-179,344",,,,,
10050,FLORIDA                  ,BROWARD,"1,267,450","588,912","18,807","-7,159","-154,897",,,,,
10060,FLORIDA                  ,CALHOUN,"10,767","8,231","4,043","-5,060","-4,817",,,,,
10070,FLORIDA                  ,CHARLOTTE,"181,459","111,004","49,192","-45,140","-60,446",,,,,
10080,FLORIDA                  ,CITRUS,"161,422","101,542","43,799","-50,194","-55,969",,,,,
10090,FLORIDA                  ,CLAY,"112,548","79,333","35,864","-41,923","-48,450",,,,,
10100,FLORIDA                  ,COLLIER,"248,175","148,908","35,321","33,810","-12,753",,,,,
10110,FLORIDA                  ,COLUMBIA,"81,296","46,356","20,226","-29,234","-30,631",,,,,
10120,FLORIDA                  ,MIAMI-DADE,"1,531,187","115,362","-989,853","-926,754","-785,032",,,,,
10130,FLORIDA                  ,DESOTO,"34,935","21,779","8,865","-8,698","-11,218",,,,,
10140,FLORIDA                  ,DIXIE,"24,997","17,660","6,663","-7,555","-7,910",,,,,
10150,FLORIDA                  ,DUVAL,"581,334","394,887","174,811","-226,755","-258,569",,,,,
10160,FLORIDA                  ,ESCAMBIA,"245,621","167,822","72,454","-95,330","-109,420",,,,,
10170,FLORIDA                  ,FLAGLER,"65,576","46,753","18,153","-23,209","-29,048",,,,,
10180,FLORIDA                  ,FRANKLIN,"11,938","7,290","4,784","-2,075","-2,721",,,,,
10190,FLORIDA                  ,GADSDEN,"35,267","22,611","9,538","-9,491","-11,754",,,,,
10200,FLORIDA                  ,GILCHRIST,"17,808","10,676","3,357","-6,806","-6,205",,,,,
10210,FLORIDA                  ,GLADES,"6,966","3,742",772,-687,"-1,122",,,,,
10220,FLORIDA                  ,GULF,"16,577","12,598","6,128","-5,655","-6,237",,,,,
10230,FLORIDA                  ,HAMILTON,"11,587","7,326","3,687","-4,275","-5,988",,,,,
10240,FLORIDA                  ,HARDEE,"26,749","16,476","7,837","-6,549","-7,169",,,,,
10250,FLORIDA                  ,HENDRY,"37,133","20,509","3,887","3,420","-4,806",,,,,
10260,FLORIDA                  ,HERNANDO,"165,702","111,706","52,477","-57,683","-66,223",,,,,
10270,FLORIDA                  ,HIGHLANDS,"104,070","65,649","26,659","-31,307","-34,770",,,,,
10280,FLORIDA                  ,HILLSBOROUGH,"632,684","409,590","177,182","-219,902","-250,683",,,,,
10290,FLORIDA                  ,HOLMES,"16,387","14,009","7,891","-12,757","-12,856",,,,,
10300,FLORIDA                  ,INDIAN RIVER,"176,523","97,826","25,846","18,555","-13,030",,,,,
10310,FLORIDA                  ,JACKSON,"45,882","31,084","19,668","-30,110","-29,152",,,,,
10320,FLORIDA                  ,JEFFERSON,"9,466","6,751","2,445","-3,997","-4,317",,,,,
10330,FLORIDA                  ,LAFAYETTE,"3,506","3,173",670,-821,"-1,205",,,,,
10340,FLORIDA                  ,LAKE,"300,103","198,500","88,024","-96,571","-115,337",,,,,
10350,FLORIDA                  ,LEE,"639,308","362,693","89,905","106,005","-31,018",,,,,
10360,FLORIDA                  ,LEON,"75,849","49,047","20,477","-28,223","-32,187",,,,,
10370,FLORIDA                  ,LEVY,"44,293","30,400","15,376","-14,296","-17,058",,,,,
10380,FLORIDA                  ,LIBERTY,"5,323","3,569","1,756","-1,664","-2,245",,,,,
10390,FLORIDA                  ,MADISON,"16,594","8,434","5,199","-5,160","-5,991",,,,,
10400,FLORIDA                  ,MANATEE,"212,612","136,297","59,661","-58,208","-72,438",,,,,
10410,FLORIDA                  ,MARION,"395,835","256,698","116,539","-111,359","-135,135",,,,,
10420,FLORIDA                  ,MARTIN,"129,543","69,653","16,979","13,978","-8,324",,,,,
10430,FLORIDA                  ,MONROE,"38,994","3,714","-36,223","-37,552","-34,030",,,,,
10440,FLORIDA                  ,NASSAU,"48,246","30,135","14,460","-18,868","-21,919",,,,,
10450,FLORIDA                  ,OKALOOSA,"124,167","88,460","39,379","-50,456","-56,853",,,,,
10460,FLORIDA                  ,OKEECHOBEE,"60,879","28,550","12,770","-6,032","-11,167",,,,,
10470,FLORIDA                  ,ORANGE,"602,202","365,080","144,336","-191,418","-214,826",,,,,
10480,FLORIDA                  ,OSCEOLA,"155,256","89,186","35,630","-55,389","-65,578",,,,,
10490,FLORIDA                  ,PALM BEACH,"982,908","556,764","121,927","116,571","-72,435",,,,,
10500,FLORIDA                  ,PASCO,"361,341","231,997","109,260","-118,061","-140,552",,,,,
10510,FLORIDA                  ,PINELLAS,"748,489","468,605","201,943","-254,714","-276,648",,,,,
10520,FLORIDA                  ,POLK,"415,375","258,987","118,720","-127,960","-146,150",,,,,
10530,FLORIDA                  ,PUTNAM,"116,378","74,319","30,999","-32,353","-38,067",,,,,
10540,FLORIDA                  ,ST. JOHNS,"123,948","85,267","36,289","-47,628","-57,503",,,,,
10550,FLORIDA                  ,ST. LUCIE,"450,316","254,437","63,437","53,905","-21,075",,,,,
10560,FLORIDA                  ,SANTA ROSA,"111,498","74,640","30,036","-39,818","-43,886",,,,,
10570,FLORIDA                  ,SARASOTA,"300,428","193,580","93,995","-95,529","-117,556",,,,,
10580,FLORIDA                  ,SEMINOLE,"175,085","112,675","46,439","-60,385","-66,520",,,,,
10590,FLORIDA                  ,SUMTER,"45,425","32,129","12,111","-14,299","-15,297",,,,,
10600,FLORIDA                  ,SUWANNEE,"46,032","30,581","12,682","-13,632","-16,477",,,,,
10610,FLORIDA                  ,TAYLOR,"21,851","12,570","5,499","-5,397","-5,176",,,,,
10620,FLORIDA                  ,UNION,"11,357","6,667","3,084","-4,073","-4,315",,,,,
10630,FLORIDA                  ,VOLUSIA,"372,668","220,787","101,478","-117,681","-140,906",,,,,
10640,FLORIDA                  ,WAKULLA,"20,971","14,980","6,126","-6,085","-7,188",,,,,
10650,FLORIDA                  ,WALTON,"40,649","26,806","12,337","-15,648","-15,767",,,,,
10660,FLORIDA                  ,WASHINGTON,"29,299","21,254","11,124","-12,151","-13,534",,,,,
11000,GEORGIA                  ,APPLING,"8,658","7,555","7,695","-10,182","-13,054",,,,,
11010,GEORGIA                  ,ATKINSON,"4,582","4,692","4,535","-7,218","-10,952",,,,,
11011,GEORGIA                  ,BACON,"7,441","6,253","6,061","-10,031","-11,402",,,,,
11020,GEORGIA                  ,BAKER,469,425,373,-256,-245,,,,,
11030,GEORGIA                  ,BALDWIN,"11,012","15,495","19,920","-22,041","-29,959",,,,,
11040,GEORGIA                  ,BANKS,"1,110","3,681","5,194","-8,051","-12,649",,,,,
11050,GEORGIA                  ,BARROW,"-22,076","-5,438","12,630","-19,024","-26,715",,,,,
11060,GEORGIA                  ,BARTOW,"-22,135","1,116","26,528","-41,445","-51,822",,,,,
11070,GEORGIA                  ,BEN HILL,"5,070","7,565","8,556","-12,985","-17,368",,,,,
11080,GEORGIA                  ,BERRIEN,"6,632","7,839","8,535","-13,108","-15,737",,,,,
11090,GEORGIA                  ,BIBB,"53,594","64,675","75,035","-108,232","-146,493",,,,,
11100,GEORGIA                  ,BLECKLEY,"2,279","2,331","2,869","-3,256","-4,618",,,,,
11110,GEORGIA                  ,BRANTLEY,"8,317","10,407","10,502","-15,074","-18,028",,,,,
11120,GEORGIA                  ,BROOKS,"6,456","5,543","5,389","-6,878","-8,841",,,,,
11130,GEORGIA                  ,BRYAN,"9,238","10,690","8,867","-14,805","-16,716",,,,,
11140,GEORGIA                  ,BULLOCH,"13,809","16,790","18,759","-33,026","-41,225",,,,,
11150,GEORGIA                  ,BURKE,"4,893","5,799","6,598","-8,845","-10,380",,,,,
11160,GEORGIA                  ,BUTTS,"-29,867","-13,270","5,008","-4,735",-508,,,,,
11161,GEORGIA                  ,CALHOUN,"1,172","1,751","2,119","-3,645","-3,523",,,,,
11170,GEORGIA                  ,CAMDEN,"16,833","14,508","11,207","-18,773","-26,449",,,,,
11180,GEORGIA                  ,CANDLER,"3,930","5,001","5,636","-6,753","-10,429",,,,,
11190,GEORGIA                  ,CARROLL,"-37,470","-3,450","27,295","-34,130","-33,370",,,,,
11200,GEORGIA                  ,CATOOSA,"7,133","6,349","6,723","-33,108","-34,863",,,,,
11210,GEORGIA                  ,CHARLTON,"5,656","5,950","4,311","-6,540","-7,998",,,,,
11220,GEORGIA                  ,CHATHAM,"63,196","66,166","68,360","-100,266","-128,090",,,,,
11230,GEORGIA                  ,CHATTAHOOCHEE,797,927,"1,073","-1,781","-3,053",,,,,
11240,GEORGIA                  ,CHATTOOGA,"8,845","12,533","15,743","-25,404","-34,876",,,,,
11250,GEORGIA                  ,CHEROKEE,"-95,495","-47,365","3,145","-2,025","7,429",,,,,
11260,GEORGIA                  ,CLARKE,"9,636","16,855","25,609","-43,002","-63,868",,,,,
11270,GEORGIA                  ,CLAY,286,490,828,"-1,089","-1,903",,,,,
11280,GEORGIA                  ,CLAYTON,"-251,964","-122,748","4,000","-3,639","28,476",,,,,
11281,GEORGIA                  ,CLINCH,"4,043","4,362","4,273","-7,113","-8,204",,,,,
11290,GEORGIA                  ,COBB,"-391,277","-199,147","7,266","-10,428","37,967",,,,,
11291,GEORGIA                  ,COFFEE,"21,411","25,086","23,833","-42,989","-55,162",,,,,
11300,GEORGIA                  ,COLQUITT,"12,193","14,861","15,616","-25,761","-32,996",,,,,
11310,GEORGIA                  ,COLUMBIA,"12,773","15,426","17,453","-26,311","-31,534",,,,,
11311,GEORGIA                  ,COOK,"5,543","5,756","6,807","-9,697","-13,337",,,,,
11320,GEORGIA                  ,COWETA,"-28,553","-10,784","12,552","-20,823","-21,727",,,,,
11330,GEORGIA                  ,CRAWFORD,"1,967","1,899","2,460","-2,983","-3,895",,,,,
11340,GEORGIA                  ,CRISP,"3,754","6,102","8,419","-12,339","-19,210",,,,,
11341,GEORGIA                  ,DADE,"2,826","2,390","2,387","-15,532","-16,296",,,,,
11350,GEORGIA                  ,DAWSON,"-7,612","-3,664","3,119","-4,445","-3,652",,,,,
11360,GEORGIA                  ,DECATUR,"8,521","7,677","8,403","-11,956","-16,879",,,,,
11370,GEORGIA                  ,DEKALB,"-364,720","-187,708","4,202","-9,522","43,019",,,,,
11380,GEORGIA                  ,DODGE,"10,739","12,449","13,528","-17,931","-23,948",,,,,
11381,GEORGIA                  ,DOOLY,"2,834","3,280","3,463","-5,130","-6,993",,,,,
11390,GEORGIA                  ,DOUGHERTY,"21,211","26,555","31,803","-45,036","-60,329",,,,,
11400,GEORGIA                  ,DOUGLAS,"-95,089","-41,335","3,419","-2,250","9,912",,,,,
11410,GEORGIA                  ,EARLY,"1,372","2,964","3,171","-5,385","-5,281",,,,,
11420,GEORGIA                  ,ECHOLS,287,70,309,-705,-986,,,,,
11421,GEORGIA                  ,EFFINGHAM,"11,253","12,994","12,612","-16,711","-26,221",,,,,
11430,GEORGIA                  ,ELBERT,"4,699","5,755","8,173","-13,157","-18,324",,,,,
11440,GEORGIA                  ,EMANUEL,"6,883","9,024","9,919","-15,413","-24,371",,,,,
11441,GEORGIA                  ,EVANS,"3,567","3,402","4,762","-4,604","-7,757",,,,,
11450,GEORGIA                  ,FANNIN,"-9,758",-518,"7,376","-12,381","-14,657",,,,,
11451,GEORGIA                  ,FAYETTE,"-44,161","-21,030","2,144","-1,903","2,138",,,,,
11460,GEORGIA                  ,FLOYD,"26,776","37,906","51,753","-73,693","-102,274",,,,,
11461,GEORGIA                  ,FORSYTH,"-47,975","-26,188","2,715","-3,888","3,975",,,,,
11462,GEORGIA                  ,FRANKLIN,"4,828","7,139","10,069","-16,017","-22,252",,,,,
11470,GEORGIA                  ,FULTON,"-453,433","-203,819","2,005","-9,400","45,566",,,,,
11471,GEORGIA                  ,GILMER,"-12,863","-2,649","6,317","-8,074","-9,222",,,,,
11480,GEORGIA                  ,GLASCOCK,790,"1,360","1,734","-1,625","-2,038",,,,,
11490,GEORGIA                  ,GLYNN,"27,232","29,927","28,755","-41,771","-58,267",,,,,
11500,GEORGIA                  ,GORDON,"1,918","10,207","19,574","-29,224","-39,891",,,,,
11510,GEORGIA                  ,GRADY,"7,669","6,961","7,687","-10,183","-15,659",,,,,
11520,GEORGIA                  ,GREENE,-19,"1,327","3,117","-5,674","-6,265",,,,,
11530,GEORGIA                  ,GWINNETT,"-238,127","-124,704","7,061","-6,357","28,805",,,,,
11540,GEORGIA                  ,HABERSHAM,"1,595","6,240","11,032","-15,584","-22,847",,,,,
11550,GEORGIA                  ,HALL,"-7,816","11,430","37,295","-55,897","-73,056",,,,,
11560,GEORGIA                  ,HANCOCK,"1,278","2,804","3,407","-3,523","-4,886",,,,,
11570,GEORGIA                  ,HARALSON,"-4,627","1,515","8,773","-10,976","-11,788",,,,,
11580,GEORGIA                  ,HARRIS,"3,773","4,140","6,013","-8,123","-11,162",,,,,
11581,GEORGIA                  ,HART,"5,142","5,085","7,075","-11,400","-16,137",,,,,
11590,GEORGIA                  ,HEARD,"-1,387",255,"2,484","-3,826","-4,265",,,,,
11591,GEORGIA                  ,HENRY,"-122,871","-66,832","4,946","-2,603","16,247",,,,,
11600,GEORGIA                  ,HOUSTON,"33,657","39,015","44,913","-69,667","-86,770",,,,,
11601,GEORGIA                  ,IRWIN,"2,242","2,389","2,885","-6,104","-8,175",,,,,
11610,GEORGIA                  ,JACKSON,"-3,217","5,923","17,106","-24,819","-36,549",,,,,
11611,GEORGIA                  ,JASPER,"-6,839","-2,461","1,707","-1,568",-916,,,,,
11612,GEORGIA                  ,JEFF DAVIS,"6,711","8,722","7,800","-12,793","-15,722",,,,,
11620,GEORGIA                  ,JEFFERSON,"4,605","4,886","7,425","-7,914","-9,656",,,,,
11630,GEORGIA                  ,JENKINS,"2,102","3,267","2,723","-4,184","-5,432",,,,,
11640,GEORGIA                  ,JOHNSON,"3,449","4,051","4,612","-6,613","-10,030",,,,,
11650,GEORGIA                  ,JONES,"6,784","6,456","6,744","-8,543","-10,862",,,,,
11651,GEORGIA                  ,LAMAR,"-4,347",-374,"4,429","-4,249","-4,172",,,,,
11652,GEORGIA                  ,LANIER,"2,819","3,620","3,674","-4,812","-5,841",,,,,
11660,GEORGIA                  ,LAURENS,"19,213","27,420","27,012","-45,427","-54,525",,,,,
11670,GEORGIA                  ,LEE,"3,143","4,174","5,346","-7,707","-9,843",,,,,
11680,GEORGIA                  ,LIBERTY,"11,617","12,419","13,792","-20,480","-25,732",,,,,
11690,GEORGIA                  ,LINCOLN,"2,069","2,658","2,773","-4,373","-5,041",,,,,
11691,GEORGIA                  ,LONG,"2,049","2,059","3,109","-4,468","-7,090",,,,,
11700,GEORGIA                  ,LOWNDES,"29,837","36,403","38,961","-56,422","-78,316",,,,,
11701,GEORGIA                  ,LUMPKIN,"-2,330","1,323","6,089","-8,916","-10,297",,,,,
11702,GEORGIA                  ,MCDUFFIE,"5,044","6,976","7,809","-11,762","-14,595",,,,,
11703,GEORGIA                  ,MCINTOSH,"6,643","6,658","7,002","-9,311","-12,112",,,,,
11710,GEORGIA                  ,MACON,"2,327","3,328","4,645","-6,465","-6,687",,,,,
11720,GEORGIA                  ,MADISON,"5,093","6,043","11,800","-15,940","-22,772",,,,,
11730,GEORGIA                  ,MARION,"1,806","1,495","1,860","-2,504","-3,068",,,,,
11740,GEORGIA                  ,MERIWETHER,-83,"1,547","4,601","-7,025","-7,222",,,,,
11741,GEORGIA                  ,MILLER,"1,215","1,384","1,792","-2,227","-2,860",,,,,
11750,GEORGIA                  ,MITCHELL,"4,284","5,538","5,998","-7,593","-10,580",,,,,
11760,GEORGIA                  ,MONROE,"1,347","4,592","7,693","-9,816","-11,570",,,,,
11770,GEORGIA                  ,MONTGOMERY,"4,370","4,606","4,207","-5,723","-7,434",,,,,
11771,GEORGIA                  ,MORGAN,"-5,252","-1,804","3,093","-4,161","-5,211",,,,,
11772,GEORGIA                  ,MURRAY,"8,743","12,747","16,209","-29,115","-37,293",,,,,
11780,GEORGIA                  ,MUSCOGEE,"32,901","44,153","60,942","-89,749","-116,916",,,,,
11790,GEORGIA                  ,NEWTON,"-88,633","-49,218","1,554","-1,100","13,364",,,,,
11800,GEORGIA                  ,OCONEE,"2,686","2,942","5,484","-8,359","-12,366",,,,,
11801,GEORGIA                  ,OGLETHORPE,"1,578","2,626","2,726","-4,654","-7,634",,,,,
11810,GEORGIA                  ,PAULDING,"-72,544","-31,814","2,955","-2,959","7,016",,,,,
11811,GEORGIA                  ,PEACH,"11,764","13,562","17,044","-24,863","-33,988",,,,,
11812,GEORGIA                  ,PICKENS,"-26,100","-12,758","3,396","-4,076","-3,470",,,,,
11820,GEORGIA                  ,PIERCE,"13,223","15,070","13,464","-18,770","-22,495",,,,,
11821,GEORGIA                  ,PIKE,"-6,520","-2,188","3,235","-4,148","-5,236",,,,,
11830,GEORGIA                  ,POLK,"3,092","11,501","22,507","-30,008","-38,562",,,,,
11831,GEORGIA                  ,PULASKI,"3,138","3,791","4,917","-6,158","-7,333",,,,,
