AGED -- REPRICING ADJUSTMENTS TO THE 2007-2011 HOME HEALTH REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT WAGE INDEX,,,,,,,,,,,,,,,,,,
CODE,STATE,COUNTY,Part A Reimbursement Adjustment 2007,Part A Reimbursement Adjustment 2008,Part A Reimbursement Adjustment 2009,Part A Reimbursement Adjustment 2010,Part A Reimbursement Adjustment 2011,Part B Reimbursement Adjustment 2007,Part B Reimbursement Adjustment 2008,Part B Reimbursement Adjustment 2009,Part B Reimbursement Adjustment 2010,Part B Reimbursement Adjustment 2011,,,,,,
05060,CALIFORNIA               ,CONTRA COSTA,"1,287,453","1,237,517","989,561","462,759","416,958","699,741","745,571","550,484","299,081","284,518",,,,,,
05070,CALIFORNIA               ,DEL NORTE,"33,504","16,501","8,052","16,593","19,334","30,531","11,677","5,740","9,978","11,001",,,,,,
05080,CALIFORNIA               ,EL DORADO,"353,779","236,446","228,948","91,501","90,470","134,392","93,702","119,297","59,417","48,964",,,,,,
05090,CALIFORNIA               ,FRESNO,"585,534","361,964","471,280","266,492","144,064","595,781","355,753","422,409","282,473","152,317",,,,,,
05100,CALIFORNIA               ,GLENN,"60,810","39,422","32,357","38,253","38,039","71,701","30,159","19,369","32,248","24,771",,,,,,
05110,CALIFORNIA               ,HUMBOLDT,"368,724","141,073","93,671","196,744","169,647","384,820","134,883","79,502","167,121","140,472",,,,,,
05120,CALIFORNIA               ,IMPERIAL,"-113,967","-39,263","-19,363","-35,338","-162,788","-162,975","-68,527","-40,266","-59,196","-331,250",,,,,,
05130,CALIFORNIA               ,INYO,"20,436","17,135","10,108","17,642","16,565","19,670","12,121","9,664","15,150","11,763",,,,,,
05140,CALIFORNIA               ,KERN,"330,815","104,996","20,945","-1,363","-262,009","317,508","93,262","18,209","1,295","-290,112",,,,,,
05150,CALIFORNIA               ,KINGS,"136,699","80,756","30,376","5,331","-36,373","84,003","39,327","12,868","5,480","-20,204",,,,,,
05160,CALIFORNIA               ,LAKE,"252,146","71,408","56,294","81,377","66,609","140,666","46,734","35,648","44,510","52,898",,,,,,
05170,CALIFORNIA               ,LASSEN,"48,896","20,600","14,730","17,481","11,171","39,753","10,797","10,245","9,154","3,953",,,,,,
05200,CALIFORNIA               ,LOS ANGELES,"8,030,052","5,287,905","84,543","2,224,036","966,147","15,072,236","10,398,714","102,016","4,762,925","2,259,962",,,,,,
05300,CALIFORNIA               ,MADERA,"38,913","22,364","36,007","45,048","24,908","36,152","16,597","30,393","24,234","17,936",,,,,,
05310,CALIFORNIA               ,MARIN,"980,445","771,293","815,702","455,546","519,586","456,159","483,654","556,457","322,584","306,974",,,,,,
05320,CALIFORNIA               ,MARIPOSA,"31,128","9,808","9,182","10,165","13,021","15,874","6,178","3,403","8,634","10,390",,,,,,
05330,CALIFORNIA               ,MENDOCINO,"286,886","94,288","76,611","82,186","65,358","197,933","87,625","54,082","56,519","53,116",,,,,,
05340,CALIFORNIA               ,MERCED,"241,106","127,973","174,240","253,461","190,765","143,743","66,002","98,579","128,675","107,070",,,,,,
05350,CALIFORNIA               ,MODOC,"1,842",858,-16,60,19,"4,253","3,266",621,734,92,,,,,,
05360,CALIFORNIA               ,MONO,"10,440","3,033","2,291","4,581","5,110","5,912","3,012","3,246","2,723","1,659",,,,,,
05370,CALIFORNIA               ,MONTEREY,"1,808,501","756,350","731,506","610,596","209,585","883,204","396,574","400,846","355,413","144,586",,,,,,
05380,CALIFORNIA               ,NAPA,"700,443","315,031","265,689","232,904","237,597","350,753","144,739","154,465","101,947","131,295",,,,,,
05390,CALIFORNIA               ,NEVADA,"289,343","121,432","77,070","119,500","109,397","163,651","64,224","47,562","80,099","67,791",,,,,,
05400,CALIFORNIA               ,ORANGE,"2,636,840","842,704","28,577","128,726","-604,246","2,339,036","810,335","25,598","141,298","-728,551",,,,,,
05410,CALIFORNIA               ,PLACER,"370,621","266,731","303,895","147,085","138,033","205,526","143,471","223,495","105,378","96,244",,,,,,
05420,CALIFORNIA               ,PLUMAS,"34,795","17,698","15,474","16,308","14,087","33,918","14,254","13,035","15,928","9,784",,,,,,
05430,CALIFORNIA               ,RIVERSIDE,"1,131,968","521,319","-177,155","196,921","-341,492","988,512","474,852","-159,043","203,700","-420,489",,,,,,
05440,CALIFORNIA               ,SACRAMENTO,"1,425,846","1,007,808","1,108,994","485,735","451,373","944,544","706,131","812,411","366,784","356,588",,,,,,
05450,CALIFORNIA               ,SAN BENITO,"279,556","138,358","148,559","93,941","59,366","183,738","113,504","75,193","62,735","40,499",,,,,,
05460,CALIFORNIA               ,SAN BERNARDINO,"873,292","348,938","-120,639","132,017","-228,815","1,288,703","502,958","-192,492","218,377","-386,261",,,,,,
05470,CALIFORNIA               ,SAN DIEGO,"1,465,816","701,901","675,164","1,421","-742,504","1,170,399","648,108","681,080","14,609","-833,471",,,,,,
05480,CALIFORNIA               ,SAN FRANCISCO,"2,996,224","2,221,392","1,990,077","1,455,809","1,435,072","2,419,929","1,859,999","1,866,580","1,527,130","1,498,396",,,,,,
05490,CALIFORNIA               ,SAN JOAQUIN,"1,726,557","1,200,708","1,452,143","1,391,465","988,138","1,143,269","753,820","963,972","1,073,379","856,743",,,,,,
05500,CALIFORNIA               ,SAN LUIS OBISPO,"892,947","357,342","531,589","527,227","179,325","609,615","260,719","448,772","469,498","199,224",,,,,,
05510,CALIFORNIA               ,SAN MATEO,"2,331,690","1,581,384","1,630,295","1,116,175","1,163,379","1,315,670","997,722","1,128,971","882,076","964,989",,,,,,
05520,CALIFORNIA               ,SANTA BARBARA,"1,020,278","541,595","491,762","355,313","466,104","577,393","277,323","302,129","283,077","425,392",,,,,,
05530,CALIFORNIA               ,SANTA CLARA,"4,167,139","3,376,193","3,334,678","2,745,140","1,811,963","2,752,768","2,275,182","2,553,050","2,360,823","1,708,480",,,,,,
05540,CALIFORNIA               ,SANTA CRUZ,"1,437,381","730,713","833,765","695,703","616,175","834,141","458,006","471,769","453,173","417,580",,,,,,
05550,CALIFORNIA               ,SHASTA,"1,015,783","573,805","417,331","306,071","255,199","638,403","385,542","378,364","264,713","219,232",,,,,,
05560,CALIFORNIA               ,SIERRA,"7,288","1,042","2,364","1,346","1,475","4,476","1,259","1,370","1,620","2,576",,,,,,
05570,CALIFORNIA               ,SISKIYOU,"179,796","76,748","32,699","60,149","36,692","88,739","34,667","15,274","29,605","22,414",,,,,,
05580,CALIFORNIA               ,SOLANO,"404,122","605,902","619,088","378,093","344,740","190,465","280,372","401,864","248,800","256,996",,,,,,
05590,CALIFORNIA               ,SONOMA,"2,241,094","1,433,046","876,886","547,778","303,693","988,989","638,517","548,205","296,766","206,184",,,,,,
05600,CALIFORNIA               ,STANISLAUS,"831,129","555,726","550,201","363,115","560,920","422,992","328,097","403,047","290,630","426,496",,,,,,
05610,CALIFORNIA               ,SUTTER,"-60,756","-44,932","-99,940","-118,175","-83,883","-37,608","-28,776","-73,833","-80,801","-53,631",,,,,,
05620,CALIFORNIA               ,TEHAMA,"207,509","81,724","49,196","60,279","60,499","186,733","78,639","53,962","84,583","72,008",,,,,,
05630,CALIFORNIA               ,TRINITY,"27,335","28,020","24,964","22,296","17,363","35,920","21,372","29,124","19,132","18,659",,,,,,
05640,CALIFORNIA               ,TULARE,"221,930","118,461","91,451","63,012","-136,443","126,034","74,629","53,721","35,033","-72,364",,,,,,
05650,CALIFORNIA               ,TUOLUMNE,"289,098","100,622","63,655","103,342","95,737","173,375","88,909","50,955","93,725","85,424",,,,,,
05660,CALIFORNIA               ,VENTURA,"2,029,270","1,309,953","1,255,108","973,099","895,314","1,519,012","1,038,249","1,073,817","855,943","824,706",,,,,,
05670,CALIFORNIA               ,YOLO,"150,402","120,542","110,970","42,300","46,553","155,616","92,406","104,100","32,891","39,816",,,,,,
05680,CALIFORNIA               ,YUBA,"-29,502","-22,677","-55,343","-66,298","-52,016","-25,866","-18,238","-32,083","-39,332","-32,699",,,,,,
06000,COLORADO                 ,ADAMS,"-151,570","-74,609","-146,051","-115,176","-104,493","-115,405","-65,288","-139,908","-118,762","-109,997",,,,,,
06010,COLORADO                 ,ALAMOSA,"23,633","31,893","33,043","7,538","8,106","30,618","21,384","33,484","11,228","6,474",,,,,,
06020,COLORADO                 ,ARAPAHOE,"-262,229","-111,061","-243,354","-175,804","-171,912","-196,219","-93,161","-177,484","-172,535","-172,167",,,,,,
06030,COLORADO                 ,ARCHULETA,"19,106","5,794","10,867","7,527","8,762","14,667","9,334","24,009","12,959","9,965",,,,,,
06040,COLORADO                 ,BACA,"19,153","9,089","11,606","3,172","7,022","8,877","7,820","2,025","2,898","3,308",,,,,,
06050,COLORADO                 ,BENT,"2,984","7,693","5,563","9,458","9,467","8,928","4,700","5,145","4,990","9,508",,,,,,
06060,COLORADO                 ,BOULDER,"75,561","35,526","60,774","79,561","120,339","22,005","2,620","14,651","27,305","71,915",,,,,,
06070,COLORADO                 ,CHAFFEE,"45,825","32,180","45,506","23,627","14,002","58,553","36,066","53,480","23,002","16,022",,,,,,
06080,COLORADO                 ,CHEYENNE,322,-252,47,518,0,172,100,-355,179,360,,,,,,
06090,COLORADO                 ,CLEAR CREEK,"-2,834",-706,"-1,080","-2,996","-2,414","-1,539",-211,-550,"-1,445","-1,832",,,,,,
06100,COLORADO                 ,CONEJOS,"17,439","11,838","16,182","4,882","4,574","33,561","13,494","14,335","11,661","6,517",,,,,,
06110,COLORADO                 ,COSTILLA,"8,843","4,651","7,887","3,605",857,"28,915","13,097","17,311","9,260","3,696",,,,,,
06120,COLORADO                 ,CROWLEY,"10,623","9,710","7,587","7,755","4,272","2,421","4,082",942,862,284,,,,,,
06130,COLORADO                 ,CUSTER,"4,881","1,631","2,809","1,524","2,941","1,739",364,"2,161","-1,206",452,,,,,,
06140,COLORADO                 ,DELTA,"70,941","37,730","43,253","16,657","16,758","47,753","18,482","36,080","12,349","11,538",,,,,,
06150,COLORADO                 ,DENVER,"-307,013","-140,276","-241,728","-196,638","-166,040","-293,540","-190,552","-367,580","-257,865","-240,341",,,,,,
06160,COLORADO                 ,DOLORES,"9,903","4,340","2,194",927,"1,151","3,979","2,871","5,682","2,258","2,726",,,,,,
06170,COLORADO                 ,DOUGLAS,"-43,550","-19,853","-40,561","-32,865","-34,488","-26,806","-12,204","-40,998","-40,038","-40,073",,,,,,
06180,COLORADO                 ,EAGLE,"5,336","2,544","6,442","3,942","9,493",-23,-771,"3,916","3,984","5,766",,,,,,
06190,COLORADO                 ,ELBERT,"-5,220","-1,951","-15,586","-7,206","-2,686","-6,153","-3,927","-6,039","-5,236","-4,988",,,,,,
06200,COLORADO                 ,EL PASO,"-272,230","-276,655","-701,245","-621,621","-114,023","-152,788","-170,368","-516,937","-585,572","-121,284",,,,,,
06210,COLORADO                 ,FREMONT,"99,125","39,854","69,253","23,107","26,447","46,131","20,422","32,984","16,080","18,361",,,,,,
06220,COLORADO                 ,GARFIELD,"61,015","27,930","43,397","15,707","24,449","36,999","15,379","39,484","25,812","33,830",,,,,,
06230,COLORADO                 ,GILPIN,-179,79,-354,-179,-323,-161,-34,39,424,-26,,,,,,
06240,COLORADO                 ,GRAND,"6,518","2,613","4,653","2,415",689,"4,824","3,260","3,487","1,011",6,,,,,,
06250,COLORADO                 ,GUNNISON,"14,521","14,434","15,362","8,619","5,533","31,913","26,360","40,885","14,137","15,992",,,,,,
06260,COLORADO                 ,HINSDALE,32,0,37,370,624,194,249,"3,527","1,583","1,535",,,,,,
06270,COLORADO                 ,HUERFANO,"23,303","6,148","13,924","3,703","2,931","16,930","4,298","5,466","3,880","1,722",,,,,,
06280,COLORADO                 ,JACKSON,152,-6,-12,197,-260,501,221,125,35,69,,,,,,
06290,COLORADO                 ,JEFFERSON,"-261,241","-124,724","-210,978","-169,872","-164,220","-201,894","-108,954","-237,485","-191,932","-194,251",,,,,,
06300,COLORADO                 ,KIOWA,"3,073","2,573","1,972",747,-63,"2,631","1,534","1,287",720,111,,,,,,
06310,COLORADO                 ,KIT CARSON,"18,266","11,080","8,522","9,558","2,201","3,024","1,574","8,085","3,352","1,335",,,,,,
06320,COLORADO                 ,LAKE,"11,565","8,692","11,798","2,508","1,642","1,978","1,534","1,069",598,735,,,,,,
06330,COLORADO                 ,LA PLATA,"107,349","34,181","50,992","24,268","24,642","125,793","58,781","83,141","29,985","31,825",,,,,,
06340,COLORADO                 ,LARIMER,"140,608","-18,244","-4,718","-170,911","-15,466","96,530","-12,897","-8,490","-173,276","-15,753",,,,,,
06350,COLORADO                 ,LAS ANIMAS,"37,872","23,605","32,169","14,309","11,272","25,379","6,474","17,157","5,906","6,005",,,,,,
06360,COLORADO                 ,LINCOLN,"7,885","4,712","8,535","5,741","2,373","6,034","4,870","5,978","2,126","1,472",,,,,,
06370,COLORADO                 ,LOGAN,"33,578","22,171","44,063","23,519","30,788","53,135","26,374","49,889","26,683","27,183",,,,,,
06380,COLORADO                 ,MESA,"-38,279","-66,526","-60,461","-45,399","-69,973","-28,973","-34,785","-37,599","-34,287","-64,853",,,,,,
06390,COLORADO                 ,MINERAL,-749,144,333,-262,-73,"2,937",457,"1,063",251,123,,,,,,
06400,COLORADO                 ,MOFFAT,"17,740","25,525","35,154","18,462","12,008","14,377","8,956","21,199","6,021","5,945",,,,,,
06410,COLORADO                 ,MONTEZUMA,"77,027","34,868","53,391","22,250","23,447","103,192","38,031","92,433","38,735","32,192",,,,,,
06420,COLORADO                 ,MONTROSE,"53,612","22,827","36,108","17,273","18,168","67,071","34,808","60,925","18,277","26,528",,,,,,
06430,COLORADO                 ,MORGAN,"55,999","57,254","46,802","23,824","19,671","34,016","24,693","44,094","16,620","13,033",,,,,,
06440,COLORADO                 ,OTERO,"56,854","49,954","60,535","32,998","19,706","42,744","38,797","38,524","18,017","14,310",,,,,,
06450,COLORADO                 ,OURAY,"3,259","3,597","7,883","2,325","1,398","4,356","1,563","5,621","1,115",986,,,,,,
06460,COLORADO                 ,PARK,"-3,803","-1,727","-3,432","-1,770","-1,935",73,-62,318,"-1,131","-2,192",,,,,,
06470,COLORADO                 ,PHILLIPS,"10,642","10,197","12,153","10,458","12,959","8,116","14,310","15,788","8,960","8,749",,,,,,
06480,COLORADO                 ,PITKIN,"5,812","2,079","4,303","1,434","3,587",238,"1,874","2,288","3,664","2,820",,,,,,
06490,COLORADO                 ,PROWERS,"18,546","12,227","27,129","9,224","6,355","9,090","3,868","11,928","2,153","1,639",,,,,,
06500,COLORADO                 ,PUEBLO,"-92,286","-105,435","-73,641","-17,461","-84,613","-63,578","-74,446","-64,259","-20,124","-79,457",,,,,,
06510,COLORADO                 ,RIO BLANCO,"4,626","1,647","4,456","1,695","1,421","8,847","5,071","9,219","4,021","3,460",,,,,,
06520,COLORADO                 ,RIO GRANDE,"20,032","26,731","23,192","7,249","6,745","23,602","9,354","17,765","8,882","7,952",,,,,,
06530,COLORADO                 ,ROUTT,"13,698","5,427","10,002","4,488","5,175","8,973","1,832","4,552","3,497","2,433",,,,,,
06540,COLORADO                 ,SAGUACHE,"17,601","3,196","4,894","4,399","1,608","10,263","5,905","11,768","4,081","3,331",,,,,,
06550,COLORADO                 ,SAN JUAN,0,-73,-139,-160,372,0,0,-1,92,0,,,,,,
06560,COLORADO                 ,SAN MIGUEL,"3,863",427,"2,085",706,843,902,195,855,801,83,,,,,,
06570,COLORADO                 ,SEDGWICK,-259,"1,638","4,000","5,068","2,383",444,"1,842","5,212","2,907","3,104",,,,,,
06580,COLORADO                 ,SUMMIT,"1,986","2,453","4,580","2,417","2,453","1,661",-375,"1,611",201,"1,269",,,,,,
06590,COLORADO                 ,TELLER,"-8,088","-9,087","-20,473","-15,392","-2,740","-4,533","-8,450","-22,496","-10,812","-1,984",,,,,,
06600,COLORADO                 ,WASHINGTON,"10,443","8,393","11,236","3,141","2,311","5,715","4,877","9,177","4,189","4,064",,,,,,
06610,COLORADO                 ,WELD,"10,669","-14,622","-27,132","6,124","34,348","6,315","-7,157","-17,623","-2,796","10,884",,,,,,
06620,COLORADO                 ,YUMA,"10,646","5,903","6,600","3,805","3,769","5,428","2,487","2,886","1,083","2,786",,,,,,
06630,COLORADO                 ,BROOMFIELD,"-5,435","-2,473","-5,770","-4,699","-7,287","-6,105",-575,"-7,467","-9,553","-15,628",,,,,,
07000,CONNECTICUT              ,FAIRFIELD,"683,318","352,466","171,231","374,825","907,153","542,916","300,779","160,657","383,057","882,080",,,,,,
07010,CONNECTICUT              ,HARTFORD,"-24,645","-97,193","-467,777","-838,763","-66,743","-19,023","-76,893","-384,641","-731,256","-71,846",,,,,,
07020,CONNECTICUT              ,LITCHFIELD,"-1,860","-17,671","59,308","35,590","34,595","3,717","-18,110","69,499","48,173","50,135",,,,,,
07030,CONNECTICUT              ,MIDDLESEX,"7,925","-11,815","-99,367","-170,104","7,956","2,389","-3,960","-71,048","-128,462","24,196",,,,,,
07040,CONNECTICUT              ,NEW HAVEN,"439,325","533,101","940,786","1,454,010","1,512,421","365,199","460,176","861,331","1,564,727","1,661,335",,,,,,
07050,CONNECTICUT              ,NEW LONDON,"-434,948","-22,231","-1,140","-6,372","136,647","-356,663","-16,617","1,262","-1,608","116,655",,,,,,
07060,CONNECTICUT              ,TOLLAND,"-7,562","-12,870","-64,349","-122,739","-13,007","-3,456","-12,601","-57,403","-99,169","-10,538",,,,,,
07070,CONNECTICUT              ,WINDHAM,"-186,600","-182,755","36,658","16,121","7,790","-161,013","-139,645","33,584","12,110","6,769",,,,,,
08000,DELAWARE                 ,KENT,"27,283","-46,777","-116,202","5,384","4,878","7,805","-17,965","-36,898","3,685","6,507",,,,,,
08010,DELAWARE                 ,NEW CASTLE,"41,750","-129,483","11,996","171,559","148,264","10,794","-65,281","3,519","125,862","104,590",,,,,,
08020,DELAWARE                 ,SUSSEX,"363,612","315,279","109,414","157,288","240,375","88,703","102,733","38,604","71,646","116,053",,,,,,
09000,DISTRICT OF COLUMBIA     ,DISTRICT OF COLUMBIA,"-668,570","-338,253","-376,051","-464,084","-191,629","-450,859","-259,787","-340,601","-382,865","-162,776",,,,,,
10000,FLORIDA                  ,ALACHUA,"197,987","265,020","237,198","454,637","341,221","151,812","215,185","253,122","578,352","411,872",,,,,,
10010,FLORIDA                  ,BAKER,"-22,387","-8,807","-9,241","-17,109",973,"-22,502","-16,222","-18,840","-41,744","1,083",,,,,,
10020,FLORIDA                  ,BAY,"-17,435","-136,055","-264,699","-234,836","11,968","-18,876","-158,844","-316,955","-346,366","11,202",,,,,,
10030,FLORIDA                  ,BRADFORD,"-33,153","-23,377","-34,381","-17,181","-10,171","-21,336","-16,179","-37,531","-42,508","-21,332",,,,,,
10040,FLORIDA                  ,BREVARD,"-1,122,944","-860,462","-1,025,937","-451,290","-689,831","-989,381","-819,781","-1,139,301","-556,462","-905,568",,,,,,
10050,FLORIDA                  ,BROWARD,"851,289","426,556","1,527,341","-48,176","679,471","1,953,556","1,043,636","3,973,970","-37,187","1,957,548",,,,,,
10060,FLORIDA                  ,CALHOUN,"-14,871","-11,118","-13,190","-13,116","-12,235","-16,336","-10,507","-17,704","-20,273","-12,033",,,,,,
10070,FLORIDA                  ,CHARLOTTE,"-665,161","-478,348","-347,762","-166,708","-126,870","-523,212","-423,009","-332,431","-165,018","-149,243",,,,,,
10080,FLORIDA                  ,CITRUS,"-318,962","-207,847","-252,201","-349,024","-183,206","-276,127","-186,478","-284,499","-396,839","-250,896",,,,,,
10090,FLORIDA                  ,CLAY,"-121,491","-59,739","-61,164","-135,456","10,055","-110,809","-62,091","-78,565","-148,219","11,734",,,,,,
10100,FLORIDA                  ,COLLIER,"-655,144","-177,827","-447,065","-417,666","-431,486","-540,258","-166,459","-462,407","-503,574","-489,888",,,,,,
10110,FLORIDA                  ,COLUMBIA,"-108,229","-70,235","-117,860","-134,013","-97,083","-78,651","-67,239","-105,124","-146,520","-95,937",,,,,,
