DISABLED -- REPRICING ADJUSTMENTS TO THE 2007-2011 HOME HEALTH REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT WAGE INDEX,,,,,,,,,,,,,,,,,,
CODE,STATE,COUNTY,Part A Reimbursement Adjustment 2007,Part A Reimbursement Adjustment 2008,Part A Reimbursement Adjustment 2009,Part A Reimbursement Adjustment 2010,Part A Reimbursement Adjustment 2011,Part B Reimbursement Adjustment 2007,Part B Reimbursement Adjustment 2008,Part B Reimbursement Adjustment 2009,Part B Reimbursement Adjustment 2010,Part B Reimbursement Adjustment 2011,,,,,,
05310,CALIFORNIA               ,MARIN,"50,519","51,580","43,438","28,150","29,363","56,932","43,717","37,890","16,325","25,419",,,,,,
05320,CALIFORNIA               ,MARIPOSA,"1,428",120,"1,566","1,533",521,683,96,236,162,467,,,,,,
05330,CALIFORNIA               ,MENDOCINO,"26,707","10,298","7,588","7,647","9,476","29,017","6,025","8,388","4,529","5,447",,,,,,
05340,CALIFORNIA               ,MERCED,"27,815","12,923","23,538","31,873","21,723","17,473","5,255","16,169","13,589","11,338",,,,,,
05350,CALIFORNIA               ,MODOC,19,0,0,0,0,0,618,13,0,0,,,,,,
05360,CALIFORNIA               ,MONO,798,350,172,254,763,-14,"2,103",65,6,9,,,,,,
05370,CALIFORNIA               ,MONTEREY,"146,149","59,440","53,675","62,269","20,218","94,360","42,250","43,267","35,994","12,046",,,,,,
05380,CALIFORNIA               ,NAPA,"27,130","14,373","18,279","16,330","16,668","34,619","17,274","16,815","6,798","17,383",,,,,,
05390,CALIFORNIA               ,NEVADA,"17,983","4,632","4,518","8,928","11,121","19,690","5,216","2,998","5,826","3,881",,,,,,
05400,CALIFORNIA               ,ORANGE,"171,397","54,401",-87,"8,148","-41,144","225,539","87,746","1,419","13,175","-63,910",,,,,,
05410,CALIFORNIA               ,PLACER,"25,448","24,205","24,984","15,081","13,598","24,749","18,817","26,799","12,582","11,331",,,,,,
05420,CALIFORNIA               ,PLUMAS,"4,637","1,984","3,082","2,989","2,026","20,526","5,894","2,376","2,967","2,495",,,,,,
05430,CALIFORNIA               ,RIVERSIDE,"144,044","67,419","-30,007","27,771","-54,014","200,276","93,625","-38,484","42,204","-92,062",,,,,,
05440,CALIFORNIA               ,SACRAMENTO,"202,851","139,298","173,694","75,408","76,071","123,629","92,397","117,551","53,375","49,207",,,,,,
05450,CALIFORNIA               ,SAN BENITO,"12,177","13,731","8,338","10,760","6,911","13,686","8,601","7,153","6,204","5,101",,,,,,
05460,CALIFORNIA               ,SAN BERNARDINO,"172,780","69,520","-30,225","26,771","-60,657","318,187","132,435","-52,425","55,756","-100,024",,,,,,
05470,CALIFORNIA               ,SAN DIEGO,"152,105","86,782","82,442",-456,"-89,105","163,116","88,924","89,626","1,134","-113,264",,,,,,
05480,CALIFORNIA               ,SAN FRANCISCO,"226,472","189,147","169,249","128,305","113,594","158,445","198,782","126,346","95,946","140,188",,,,,,
05490,CALIFORNIA               ,SAN JOAQUIN,"250,188","159,746","200,610","193,231","153,215","164,922","86,911","154,767","142,084","116,323",,,,,,
05500,CALIFORNIA               ,SAN LUIS OBISPO,"72,286","21,182","31,449","29,593","12,279","45,945","18,822","22,982","22,954","13,535",,,,,,
05510,CALIFORNIA               ,SAN MATEO,"79,836","75,709","73,777","61,436","55,665","66,133","58,650","51,638","33,432","28,163",,,,,,
05520,CALIFORNIA               ,SANTA BARBARA,"80,853","33,465","41,721","26,006","45,023","50,995","25,161","27,950","36,245","45,620",,,,,,
05530,CALIFORNIA               ,SANTA CLARA,"250,839","222,398","205,325","214,787","164,201","215,626","158,037","163,020","185,853","133,467",,,,,,
05540,CALIFORNIA               ,SANTA CRUZ,"129,142","59,048","80,479","53,328","54,754","58,806","34,938","50,045","39,433","48,015",,,,,,
05550,CALIFORNIA               ,SHASTA,"130,672","65,102","55,960","27,891","26,364","68,607","48,550","58,121","31,765","29,511",,,,,,
05560,CALIFORNIA               ,SIERRA,230,0,135,852,394,27,225,160,0,237,,,,,,
05570,CALIFORNIA               ,SISKIYOU,"11,689","4,782","2,625","2,865","3,832","4,979","1,843",968,"1,726","2,165",,,,,,
05580,CALIFORNIA               ,SOLANO,"44,587","47,729","86,853","41,009","40,799","17,205","28,747","38,838","28,998","29,111",,,,,,
05590,CALIFORNIA               ,SONOMA,"195,833","129,390","73,702","46,169","28,887","143,998","68,176","54,504","24,732","16,759",,,,,,
05600,CALIFORNIA               ,STANISLAUS,"132,526","83,811","74,947","52,075","93,815","69,045","51,548","49,460","40,879","53,952",,,,,,
05610,CALIFORNIA               ,SUTTER,"-8,590","-4,709","-12,284","-16,045","-11,651","-5,317","-2,284","-6,947","-6,508","-6,163",,,,,,
05620,CALIFORNIA               ,TEHAMA,"27,717","10,371","4,669","8,277","8,236","25,016","9,063","5,541","8,235","8,331",,,,,,
05630,CALIFORNIA               ,TRINITY,"9,318","6,399","4,307","4,185","3,098","6,739","7,489","9,997","5,709","3,632",,,,,,
05640,CALIFORNIA               ,TULARE,"30,405","14,394","11,390","9,561","-17,565","20,724","11,434","9,949","6,654","-13,233",,,,,,
05650,CALIFORNIA               ,TUOLUMNE,"30,369","7,189","7,766","12,525","10,009","33,213","12,093","8,206","8,399","11,410",,,,,,
05660,CALIFORNIA               ,VENTURA,"141,802","103,603","104,773","91,681","78,591","172,824","124,501","143,055","94,669","105,003",,,,,,
05670,CALIFORNIA               ,YOLO,"9,152","15,249","10,172","6,326","5,511","25,029","12,980","14,722","6,617","4,676",,,,,,
05680,CALIFORNIA               ,YUBA,"-6,351","-5,024","-15,404","-15,496","-9,665","-4,183","-4,856","-8,184","-6,405","-6,898",,,,,,
06000,COLORADO                 ,ADAMS,"-17,212","-11,801","-25,361","-15,421","-18,609","-22,390","-12,429","-30,218","-19,585","-19,824",,,,,,
06010,COLORADO                 ,ALAMOSA,"1,741","1,650","3,917",607,488,"3,075","3,031","9,487","3,706","2,360",,,,,,
06020,COLORADO                 ,ARAPAHOE,"-21,169","-12,106","-24,842","-18,491","-22,484","-19,768","-15,131","-24,840","-19,956","-23,284",,,,,,
06030,COLORADO                 ,ARCHULETA,"2,122",-35,"3,215",479,282,361,873,805,"2,020",309,,,,,,
06040,COLORADO                 ,BACA,763,953,0,-25,339,520,598,498,837,224,,,,,,
06050,COLORADO                 ,BENT,"1,686",127,"1,270",923,"1,809",59,238,478,"1,005","1,928",,,,,,
06060,COLORADO                 ,BOULDER,"4,123","3,215","4,935","7,160","10,632","2,980","2,293",-29,"5,658","11,743",,,,,,
06070,COLORADO                 ,CHAFFEE,"2,975","2,200","3,924","1,032","1,413","4,337","2,483","7,564","2,844","2,132",,,,,,
06080,COLORADO                 ,CHEYENNE,0,0,0,320,0,0,0,0,735,0,,,,,,
06090,COLORADO                 ,CLEAR CREEK,0,-34,-384,-8,-290,-231,-70,-125,"-1,139",-223,,,,,,
06100,COLORADO                 ,CONEJOS,"1,176","1,465","3,653",669,"1,018","2,706","1,520","5,284","1,366","3,409",,,,,,
06110,COLORADO                 ,COSTILLA,"3,210","1,315",262,-76,-166,"3,859","1,342","2,925",-306,136,,,,,,
06120,COLORADO                 ,CROWLEY,"1,143",286,"1,247",177,59,0,584,286,43,61,,,,,,
06130,COLORADO                 ,CUSTER,425,0,0,-2,378,7,0,0,86,138,,,,,,
06140,COLORADO                 ,DELTA,"4,278","2,041","5,164","1,517","1,910","7,473","2,330","11,778","6,148","4,519",,,,,,
06150,COLORADO                 ,DENVER,"-33,701","-15,079","-34,733","-26,820","-20,622","-37,844","-21,102","-36,144","-23,231","-25,463",,,,,,
06160,COLORADO                 ,DOLORES,448,678,807,0,45,"1,899",0,108,318,0,,,,,,
06170,COLORADO                 ,DOUGLAS,"-4,056","-1,719","-5,585","-3,098","-3,766","-5,924","-5,094","-10,767","-6,269","-5,169",,,,,,
06180,COLORADO                 ,EAGLE,"1,176",0,765,"1,724","1,159",792,956,855,"1,034","1,301",,,,,,
06190,COLORADO                 ,ELBERT,-588,"-1,486",-801,"-2,676",-660,-117,-392,-359,-369,-949,,,,,,
06200,COLORADO                 ,EL PASO,"-24,818","-26,521","-68,305","-71,000","-15,764","-18,607","-26,428","-69,548","-72,780","-12,283",,,,,,
06210,COLORADO                 ,FREMONT,"6,209","8,510","7,457","2,972","3,448","1,659","3,029","4,843","2,705","3,623",,,,,,
06220,COLORADO                 ,GARFIELD,"4,121","2,211","3,324",863,"2,765","9,332","3,099","5,435","2,761","6,864",,,,,,
06230,COLORADO                 ,GILPIN,0,0,0,0,-90,-299,-113,-82,0,-38,,,,,,
06240,COLORADO                 ,GRAND,0,466,21,181,-40,478,78,0,507,-113,,,,,,
06250,COLORADO                 ,GUNNISON,"1,221",911,"2,555",353,796,"5,066","1,776","2,272","1,629","1,093",,,,,,
06260,COLORADO                 ,HINSDALE,0,0,0,0,0,0,0,"1,837",349,0,,,,,,
06270,COLORADO                 ,HUERFANO,-125,40,833,357,212,0,147,846,"1,083","1,013",,,,,,
06280,COLORADO                 ,JACKSON,0,0,0,0,41,0,0,0,0,0,,,,,,
06290,COLORADO                 ,JEFFERSON,"-20,725","-11,571","-20,077","-19,007","-18,383","-21,145","-11,529","-24,021","-25,060","-21,202",,,,,,
06300,COLORADO                 ,KIOWA,0,620,0,179,107,23,0,0,0,0,,,,,,
06310,COLORADO                 ,KIT CARSON,"2,050",502,827,53,0,198,214,143,114,788,,,,,,
06320,COLORADO                 ,LAKE,"1,650",523,458,320,72,"2,040",776,0,981,17,,,,,,
06330,COLORADO                 ,LA PLATA,"5,110","2,901","3,951","2,121","1,646","6,182","3,481","5,648","2,556","2,842",,,,,,
06340,COLORADO                 ,LARIMER,"10,442","-1,744",293,"-15,771","-1,826","10,836","-2,140",-965,"-21,161","-1,446",,,,,,
06350,COLORADO                 ,LAS ANIMAS,"1,867",652,"2,015",33,953,959,276,-418,314,384,,,,,,
06360,COLORADO                 ,LINCOLN,647,468,851,738,371,"1,284",72,"1,144",715,"1,221",,,,,,
06370,COLORADO                 ,LOGAN,"2,878","6,776","3,712","1,760","4,619","7,734","8,233","9,896","5,181","5,891",,,,,,
06380,COLORADO                 ,MESA,"-3,732","-2,622","-5,927","-4,074","-8,397","-3,899","-3,983","-5,308","-6,384","-15,733",,,,,,
06390,COLORADO                 ,MINERAL,0,0,0,0,0,0,0,0,0,0,,,,,,
06400,COLORADO                 ,MOFFAT,"2,312","3,026",952,"2,023",818,"2,830",509,"2,105",549,"2,393",,,,,,
06410,COLORADO                 ,MONTEZUMA,"5,949","1,271","2,971","1,535","1,543","6,329","3,421","10,915","4,156","3,954",,,,,,
06420,COLORADO                 ,MONTROSE,"5,613","3,481","2,471","1,472",824,"16,369","7,457","9,583","1,716","1,438",,,,,,
06430,COLORADO                 ,MORGAN,"3,708","5,610","2,535","1,917","1,543","1,505",950,"3,532","2,945","1,554",,,,,,
06440,COLORADO                 ,OTERO,"6,954","4,057",963,"1,466",740,"4,170","2,359",761,"2,035",661,,,,,,
06450,COLORADO                 ,OURAY,218,496,"1,492",0,0,"2,391",206,0,44,34,,,,,,
06460,COLORADO                 ,PARK,766,57,"-1,098",-88,-100,-98,460,536,-598,"-1,305",,,,,,
06470,COLORADO                 ,PHILLIPS,"2,387","1,545",-131,"1,383",94,604,"1,474","2,749","1,576","1,794",,,,,,
06480,COLORADO                 ,PITKIN,0,0,0,282,0,261,0,0,29,24,,,,,,
06490,COLORADO                 ,PROWERS,96,"1,082","3,852",509,986,"1,608",896,"1,581",391,266,,,,,,
06500,COLORADO                 ,PUEBLO,"-9,931","-14,007","-7,909","-1,868","-9,249","-8,966","-6,983","-5,779","-1,269","-9,542",,,,,,
06510,COLORADO                 ,RIO BLANCO,141,444,127,188,37,489,60,450,161,159,,,,,,
06520,COLORADO                 ,RIO GRANDE,694,"2,439","2,096",293,749,"2,898","2,268","1,932","1,698","1,185",,,,,,
06530,COLORADO                 ,ROUTT,"1,130",343,268,8,624,"2,357","1,788",264,"1,092","1,847",,,,,,
06540,COLORADO                 ,SAGUACHE,774,13,"1,545",605,0,0,776,"1,890",14,554,,,,,,
06550,COLORADO                 ,SAN JUAN,0,0,0,0,0,0,0,0,147,121,,,,,,
06560,COLORADO                 ,SAN MIGUEL,361,130,0,0,0,7,0,0,0,0,,,,,,
06570,COLORADO                 ,SEDGWICK,125,"1,359",94,935,0,0,0,678,245,0,,,,,,
06580,COLORADO                 ,SUMMIT,0,0,306,628,26,-239,523,376,201,765,,,,,,
06590,COLORADO                 ,TELLER,"-1,748",-626,"-3,630","-3,905",-769,-434,-598,"-3,308","-1,683",-540,,,,,,
06600,COLORADO                 ,WASHINGTON,0,229,0,977,0,407,300,"1,247",420,208,,,,,,
06610,COLORADO                 ,WELD,-5,"-1,699","-3,432",174,"5,104","1,447","-1,158","-3,295",-302,"6,196",,,,,,
06620,COLORADO                 ,YUMA,514,340,37,90,378,695,211,0,15,0,,,,,,
06630,COLORADO                 ,BROOMFIELD,"-1,326",-438,-268,-740,-439,10,526,-401,"-2,373","-1,096",,,,,,
07000,CONNECTICUT              ,FAIRFIELD,"45,295","22,454","11,854","27,023","79,360","63,330","33,313","13,318","28,883","88,889",,,,,,
07010,CONNECTICUT              ,HARTFORD,"-2,145","-7,361","-35,524","-68,530","-4,866","-4,515","-7,717","-43,214","-72,925","-8,356",,,,,,
07020,CONNECTICUT              ,LITCHFIELD,8,"-1,447","5,748","5,973","2,937",-144,"-1,567","8,175","5,882","4,837",,,,,,
07030,CONNECTICUT              ,MIDDLESEX,166,"-1,271","-5,725","-10,704","1,852",168,"-1,205","-5,627","-7,889","4,606",,,,,,
07040,CONNECTICUT              ,NEW HAVEN,"35,908","43,247","90,959","158,799","165,599","44,273","48,582","103,152","168,052","185,253",,,,,,
07050,CONNECTICUT              ,NEW LONDON,"-32,705","-1,657",242,76,"14,013","-48,498","-2,632","1,209",785,"19,327",,,,,,
07060,CONNECTICUT              ,TOLLAND,-935,"-1,233","-6,039","-12,038","-1,051",-352,"-1,579","-7,608","-15,217","-1,303",,,,,,
07070,CONNECTICUT              ,WINDHAM,"-20,737","-17,704","5,520",650,"1,030","-28,091","-31,988","6,668","2,683","1,039",,,,,,
08000,DELAWARE                 ,KENT,"4,226","-9,421","-18,133",570,714,"2,723","-5,546","-14,574",589,802,,,,,,
08010,DELAWARE                 ,NEW CASTLE,"4,521","-17,202","2,652","28,047","23,803","3,404","-13,519","1,885","25,225","26,011",,,,,,
08020,DELAWARE                 ,SUSSEX,"36,628","28,748","12,246","18,750","30,208","14,501","16,725","7,313","13,289","18,599",,,,,,
09000,DISTRICT OF COLUMBIA     ,DISTRICT OF COLUMBIA,"-67,054","-44,708","-42,823","-56,465","-25,858","-48,242","-21,984","-33,436","-42,601","-19,345",,,,,,
10000,FLORIDA                  ,ALACHUA,"21,211","24,975","21,412","62,579","38,383","15,750","18,353","29,296","67,549","37,175",,,,,,
10010,FLORIDA                  ,BAKER,"-4,015","-1,804","-1,771","-5,000",382,"-4,509","-3,799","-3,702","-10,233","1,149",,,,,,
10020,FLORIDA                  ,BAY,"-1,955","-18,393","-35,271","-42,571",940,"-1,784","-22,408","-46,171","-58,929","2,500",,,,,,
10030,FLORIDA                  ,BRADFORD,"-6,179","-3,087","-5,507","-6,728","-1,705","-4,651","-3,730","-12,123","-10,464","-6,026",,,,,,
10040,FLORIDA                  ,BREVARD,"-85,606","-67,112","-83,139","-40,548","-86,979","-103,375","-88,362","-114,155","-55,053","-92,227",,,,,,
10050,FLORIDA                  ,BROWARD,"83,165","47,132","162,801","-4,427","86,717","260,320","159,218","539,314","9,194","389,670",,,,,,
10060,FLORIDA                  ,CALHOUN,"-2,713","-3,501","-2,890","-2,974","-1,645","-4,439","-2,915","-3,707","-5,509","-4,623",,,,,,
10070,FLORIDA                  ,CHARLOTTE,"-42,405","-41,270","-20,444","-12,590","-11,927","-45,886","-38,466","-35,711","-19,070","-13,822",,,,,,
10080,FLORIDA                  ,CITRUS,"-28,495","-20,151","-23,907","-33,437","-23,252","-38,689","-28,990","-40,160","-44,183","-30,187",,,,,,
10090,FLORIDA                  ,CLAY,"-15,068","-5,611","-6,608","-15,544","1,549","-16,319","-8,201","-8,383","-23,929",745,,,,,,
10100,FLORIDA                  ,COLLIER,"-28,749","-8,022","-13,475","-17,903","-19,614","-22,849","-8,671","-16,827","-18,595","-25,536",,,,,,
10110,FLORIDA                  ,COLUMBIA,"-13,419","-8,943","-17,963","-23,008","-18,766","-17,270","-9,730","-19,459","-28,943","-19,621",,,,,,
10120,FLORIDA                  ,MIAMI-DADE,"137,200","49,990","137,391","111,821","17,731","1,548,963","631,300","1,560,828","1,733,141","303,859",,,,,,
10130,FLORIDA                  ,DESOTO,"-6,331","-4,535","-4,780","-6,421","-4,864","-11,305","-20,269","-8,862","-13,779","-9,747",,,,,,
10140,FLORIDA                  ,DIXIE,"-3,448","-2,897","-4,966","-3,006","-2,133","-4,208","-2,097","-3,979","-7,117","-2,180",,,,,,
10150,FLORIDA                  ,DUVAL,"-95,470","-37,753","-39,445","-96,318","7,835","-99,979","-53,984","-68,672","-178,689","12,865",,,,,,
10160,FLORIDA                  ,ESCAMBIA,"-13,037","-28,833","-33,174","-47,668","-46,433","-13,007","-38,776","-60,290","-72,956","-65,102",,,,,,
10170,FLORIDA                  ,FLAGLER,"-9,968","1,415","19,066","5,988","27,578","-7,433","-4,343","20,436","9,868","67,841",,,,,,
10180,FLORIDA                  ,FRANKLIN,-976,-315,-895,-592,"-1,244","-1,471",-835,-577,-997,-283,,,,,,
10190,FLORIDA                  ,GADSDEN,"-7,933","-9,547","-5,840","2,836","-4,858","-8,390","-9,174","-7,646",754,"-3,983",,,,,,
10200,FLORIDA                  ,GILCHRIST,"1,367",-201,249,"3,605",821,"1,729","1,888","6,212","11,693","9,129",,,,,,
10210,FLORIDA                  ,GLADES,549,"-2,063","-1,402","-3,623",-784,"-1,717","-1,278",275,-684,-699,,,,,,
10220,FLORIDA                  ,GULF,"-2,335","-1,610","-4,180","-6,443","-3,438","-7,488","-4,481","-3,720","-7,083","-3,836",,,,,,
10230,FLORIDA                  ,HAMILTON,"-3,657","-2,630","-1,735","-3,193","-1,614","-1,228","-2,837","-1,137","-3,655","-1,741",,,,,,
10240,FLORIDA                  ,HARDEE,"-4,498","-3,082","-1,983","-8,589","-6,519","-5,958","-4,452","-4,172","-8,764","-9,482",,,,,,
10250,FLORIDA                  ,HENDRY,"-3,257","-3,028","-3,821","-4,014","-4,858","-1,009","-1,161","-2,924","-3,023","-2,551",,,,,,
10260,FLORIDA                  ,HERNANDO,"-5,671","1,307","13,573","6,311",-55,"-10,367",797,"19,144","8,930",-836,,,,,,
10270,FLORIDA                  ,HIGHLANDS,"-25,861","-11,864","-25,866","-35,405","-26,879","-25,629","-35,768","-64,302","-86,050","-56,862",,,,,,
10280,FLORIDA                  ,HILLSBOROUGH,"-29,788","9,446","73,637","29,674",-778,"-42,387","12,797","127,559","59,112","-2,516",,,,,,
10290,FLORIDA                  ,HOLMES,"-4,370","-1,177","-3,057","-3,960","-2,646","-3,698","-3,481","-4,246","-9,402","-2,340",,,,,,
10300,FLORIDA                  ,INDIAN RIVER,"-17,658","-21,379","-9,809","-23,074","-13,714","-40,024","-33,633","-24,152","-48,970","-32,512",,,,,,
10310,FLORIDA                  ,JACKSON,"-13,030","-9,189","-14,621","-21,176","-10,580","-20,921","-13,161","-25,810","-29,788","-13,135",,,,,,
10320,FLORIDA                  ,JEFFERSON,"-2,396","-1,631","-1,487",521,"-2,303","-1,315","-2,406","-1,108",320,"-1,618",,,,,,
10330,FLORIDA                  ,LAFAYETTE,-699,-185,"-2,228",-566,"-1,494","-1,392","-1,426",-372,-540,-462,,,,,,
10340,FLORIDA                  ,LAKE,"-54,205","-17,582","-5,020","22,399","-14,084","-51,528","-25,722","-6,061","32,259","-23,263",,,,,,
10350,FLORIDA                  ,LEE,"-19,558","-26,753","-36,410","15,548","-4,855","-18,612","-28,834","-38,388","22,011","-6,769",,,,,,
10360,FLORIDA                  ,LEON,"-8,481","-18,074","-15,402","2,940","-11,566","-11,766","-18,377","-20,469","6,728","-14,546",,,,,,
10370,FLORIDA                  ,LEVY,"-8,456","-1,103","-10,788","-14,674","-5,798","-4,890","-6,959","-10,398","-10,148","-8,334",,,,,,
10380,FLORIDA                  ,LIBERTY,"-1,338",-870,"-1,066",-914,-615,-62,-361,-213,"-2,839",-659,,,,,,
10390,FLORIDA                  ,MADISON,"-1,689","-1,419",-650,-731,"-2,466","-4,006","-1,611","-2,387","-1,537",-979,,,,,,
10400,FLORIDA                  ,MANATEE,"12,179","6,788","8,401","28,209","-6,273","11,370","6,135","12,429","38,645","-5,312",,,,,,
10410,FLORIDA                  ,MARION,"-50,784","-16,314","-11,313","-19,801","-3,943","-49,667","-21,079","-13,403","-25,720","-10,048",,,,,,
10420,FLORIDA                  ,MARTIN,"-6,631","-14,314","-8,427","-10,660","-55,862","-6,322","-12,662","-10,107","-21,390","-78,332",,,,,,
10430,FLORIDA                  ,MONROE,"-2,588","-2,212",651,"-7,279","-6,786","-3,953",-497,"-1,978","-10,513","-1,956",,,,,,
10440,FLORIDA                  ,NASSAU,"-4,552","-1,619",-829,"-3,481",334,"-8,938","-2,990","-5,883","-12,239",781,,,,,,
10450,FLORIDA                  ,OKALOOSA,"44,920","68,926","79,927","56,717","5,131","47,069","48,432","82,300","92,521","7,044",,,,,,
10460,FLORIDA                  ,OKEECHOBEE,"-5,758","-6,525","-5,483","-17,275","-12,475","-6,811","-4,254","-7,032","-9,435","-18,852",,,,,,
10470,FLORIDA                  ,ORANGE,"-86,980","-27,173","-2,833","39,698","-18,206","-102,910","-37,685","-5,244","117,019","-50,923",,,,,,
10480,FLORIDA                  ,OSCEOLA,"-20,166","-6,702","-2,942","7,442","-6,978","-34,521","-9,697","-2,112","24,556","-10,881",,,,,,
10490,FLORIDA                  ,PALM BEACH,"10,668","-12,554","-18,639","-67,863","-89,000","20,670","-26,165","-54,902","-224,404","-216,390",,,,,,
10500,FLORIDA                  ,PASCO,"-15,135","2,823","42,642","16,158",-575,"-17,163","6,318","51,449","31,088",200,,,,,,
10510,FLORIDA                  ,PINELLAS,"-28,034","8,091","70,509","28,298","-1,454","-43,540","13,746","121,559","51,662","-2,999",,,,,,
10520,FLORIDA                  ,POLK,"-97,683","-55,220","-47,077","-24,854","-38,137","-130,804","-80,735","-85,033","-39,431","-72,424",,,,,,
10530,FLORIDA                  ,PUTNAM,"-19,127","-14,022","-19,504","-27,283","-16,804","-16,754","-11,401","-14,089","-31,723","-20,712",,,,,,
